Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Cobar,9.9,20.6,0,ENE,43,ENE,ENE,24,24,1026.2,1020.8,12.8,19.4,No,Yes
Cobar,11.5,13.1,3.8,ENE,46,E,N,22,17,1015.8,1011.5,12,11.4,Yes,Yes
Cobar,7.2,12.7,27.4,SW,37,NW,SW,20,19,1007.4,1007.8,8.7,12.4,Yes,Yes
Cobar,7.3,14.3,1.8,SW,39,SW,SW,20,22,1015.5,1014.8,7.4,13.4,Yes,No
Cobar,7.4,16.6,0,SW,31,SSW,SSW,17,11,1020.7,1019.3,10.1,16,No,No
Cobar,6.9,18.8,0,SSE,28,E,SSE,11,13,1024.4,1022.1,12.9,18.4,No,No
Cobar,5.5,18.5,0,ESE,30,ESE,SE,20,19,1026.2,1022.8,11.2,17.8,No,No
Cobar,8.2,20.2,0,NE,35,ENE,ENE,20,13,1027.7,1024.5,13.9,19.9,No,No
Cobar,8.9,21.8,0,NA,NA,ENE,NA,17,NA,1028.3,NA,13.6,20.7,No,No
Cobar,8.9,22.2,0,NA,NA,NA,NA,NA,NA,NA,NA,15.2,21.2,No,No
Cobar,5.7,18.1,0,NA,NA,NA,NA,NA,NA,NA,NA,11.4,17.8,No,No
Cobar,7.3,18.9,0.4,NA,NA,NA,NA,NA,NA,NA,NA,11.2,17.8,No,No
Cobar,6.6,20.4,0.6,ESE,39,SE,SE,22,17,1023.7,1022.5,13.7,19.9,No,No
Cobar,6.9,19.5,0,SSE,35,ESE,SSE,15,15,1027.3,1025,13.2,19,No,No
Cobar,6.4,21.4,0,ESE,31,E,S,11,9,1028.4,1024,14.3,21.1,No,No
Cobar,7,21.9,0,E,28,E,ESE,15,7,1025.6,1021.1,15.1,21.6,No,No
Cobar,7.2,23.1,0,NE,22,NNE,SW,11,6,1021.7,1017.1,15.9,22.5,No,No
Cobar,10.5,25.4,0,SW,50,N,NW,17,19,1016.9,1011.6,16.6,24.7,No,Yes
Cobar,9.8,15.6,1.4,SW,50,SW,WSW,24,30,1017.3,1016.9,11.2,14.7,Yes,No
Cobar,3.3,16.5,0,SW,35,SSW,SW,15,17,1021.6,1017.7,8.7,15.8,No,No
Cobar,4.3,17.5,0,SW,24,SSE,S,6,9,1018.6,1015.7,11.8,15.9,No,No
Cobar,7.7,19.8,0,ENE,33,ESE,ENE,20,13,1021.1,1019.9,14.9,19.4,No,No
Cobar,7.2,20.1,0,E,44,E,NNE,30,15,1027.1,1023.1,13.7,20,No,No
Cobar,10.7,22.4,0,ENE,50,ENE,NE,28,22,1026,1021.8,15.5,20.9,No,No
Cobar,8.5,23.9,0,N,43,ENE,NNE,22,22,1023.9,1018.9,15.7,21.4,No,No
Cobar,14.1,27,0,N,54,N,NNE,20,30,1014.4,1007.9,18.9,26.7,No,Yes
Cobar,10.5,20.3,1.4,WSW,50,WSW,SW,22,15,1016.5,1015.6,14.3,19.9,Yes,No
Cobar,7.4,23.6,0,NA,NA,SSE,WSW,4,19,1020.6,NA,18.7,22.9,No,No
Cobar,8.7,21.9,0,SSW,33,ESE,S,13,13,NA,NA,16.6,21.2,No,No
Cobar,6.4,23.5,0,S,22,SE,SSW,7,7,NA,NA,16.7,22.3,No,No
Cobar,7.6,26.2,0,W,31,E,WNW,9,13,1021.3,1017,18.3,25.4,No,No
Cobar,10.4,27.8,0,N,72,E,NW,26,17,NA,NA,19.4,26.6,No,No
Cobar,11.3,20.9,0,WSW,39,WSW,WSW,22,22,NA,NA,14.8,19.9,No,No
Cobar,7.9,21.3,0,WNW,44,S,WSW,13,28,NA,NA,15.5,19,No,No
Cobar,5.5,19.3,0,WSW,31,SSE,SW,13,17,NA,NA,12.8,18.4,No,No
Cobar,7.8,17.8,0,NA,NA,NA,WSW,NA,17,NA,1021.1,12.2,17,No,No
Cobar,5.5,21.5,0,SSE,33,SSE,S,17,19,1025.1,1021.8,14.9,20.6,No,No
Cobar,7.6,24.2,0,E,41,ENE,ESE,19,19,1027.2,1023.4,17.2,23.5,No,No
Cobar,9.9,23.6,0,ENE,37,NE,NNE,13,19,1028.7,1024.6,18.4,22.1,No,No
Cobar,11.2,25.9,0,ENE,43,ENE,NE,19,24,1026.4,1021.2,19.9,23.9,No,No
Cobar,16.2,23.2,0,NE,48,NNE,NE,30,17,1018.4,1014.9,20.1,16.5,No,Yes
Cobar,12.6,21.5,13.6,SW,46,SW,SW,24,30,1015.7,1014.9,14.3,20.2,Yes,No
Cobar,8.5,21.3,0,SW,30,S,WSW,6,15,1020.1,1017.3,14.8,20.5,No,No
Cobar,8.1,24.3,0,SSW,28,S,SW,13,9,1022.6,1019.4,17.1,23,No,No
Cobar,11.9,27.8,0,N,35,NNE,NNW,17,22,1021.6,1015.9,20.3,26.9,No,No
Cobar,14,31.9,0,NNW,35,WNW,WNW,15,11,1016.6,1013.4,23.1,31,No,No
Cobar,17.2,32.4,0,W,43,NW,W,11,22,1015.5,1012.5,25.8,31.2,No,No
Cobar,11.3,20.1,0,SSW,44,S,S,24,19,1022.7,1020.5,14.2,20,No,No
Cobar,7,23.6,0,SW,44,SSE,SSW,20,17,1024,1020.2,15.5,22.7,No,No
Cobar,9.9,26.8,0,S,30,SE,WSW,13,9,1020.7,1015.7,17.6,26.2,No,No
Cobar,11.1,30.8,0,NNE,30,E,WNW,13,13,1018.4,1014.4,22.5,29.5,No,No
Cobar,15,34.1,0,NNW,28,N,ESE,11,7,1017.7,1014.3,21.5,32.2,No,No
Cobar,18.2,34.8,0,NNE,54,N,N,19,26,1014.9,1009,24.8,34.1,No,No
Cobar,17.3,25.3,0.4,SSW,43,SSW,SW,26,22,1013,1012.5,18.2,24,No,No
Cobar,9.1,24.8,0,SW,43,S,S,15,24,1020.5,1018.3,15.6,23.5,No,No
Cobar,10.4,28,0,ESE,30,ESE,ENE,19,9,1022.4,1017.6,17,26.4,No,No
Cobar,12.3,30.9,0,SSE,48,ENE,N,17,13,1016.1,1012.2,21.8,29.2,No,No
Cobar,16,33.5,0,NE,35,NE,NE,13,9,1013.9,1011.5,23.5,32.1,No,No
Cobar,20.1,34.9,0,NNE,48,NNE,NNE,22,24,1013,1008.8,25.1,33.1,No,No
Cobar,17.7,24.1,0,SSW,54,SW,SW,33,30,1008.3,1008.4,18,23.4,No,No
Cobar,8,15.3,0,WSW,52,WSW,WSW,28,26,1016.1,1016.3,9.8,10.8,No,No
Cobar,5.7,21.6,0,WNW,52,SW,SW,15,19,1019.7,1017,10.7,19.1,No,No
Cobar,8,23.7,0,WSW,35,SSW,SSW,7,22,1021,1018.7,14.4,22.6,No,No
Cobar,8.3,25.2,0,S,31,SE,E,15,13,1024.2,1021.6,17.7,23.5,No,No
Cobar,11.5,28.1,0,NE,35,ENE,NNE,26,13,1026.3,1022.9,17.9,27.6,No,No
Cobar,15.3,32.6,0,NNE,30,ENE,NE,17,9,1025.4,1021.1,22.5,31.4,No,No
Cobar,18.7,34.9,0,SSE,28,N,SSW,13,7,1023.6,1020.5,25.5,33.9,No,No
Cobar,17,35.2,0,NE,43,ENE,NNE,30,13,1024.3,1020.4,21,33.1,No,No
Cobar,17.8,35.2,0,S,54,ENE,NW,28,15,1021.3,1017.2,21.2,33.2,No,No
Cobar,19.7,36,0,NNW,31,N,NW,15,17,1018.1,1014.3,27.1,34.4,No,No
Cobar,21.3,38.5,0,W,57,N,WSW,17,28,1014.6,1012.3,29.1,37.1,No,No
Cobar,21,39.9,0,NW,48,ENE,SW,17,26,1016,1011.6,30.7,38.7,No,No
Cobar,20.2,38.3,0,WSW,52,SW,SSW,11,22,1012.5,1009.8,29,36.9,No,No
Cobar,22.6,32,0,W,67,N,WSW,15,28,1010.4,1010,25.9,27.8,No,No
Cobar,11.1,26.6,0,WSW,37,S,WSW,13,20,1018,1015.4,17.5,24.9,No,No
Cobar,13.7,29.9,0,SSW,30,SE,WSW,13,15,1018.8,1015.3,20.9,28.3,No,No
Cobar,16.5,34.4,0,ENE,35,NE,ESE,15,9,1016,NA,24.4,32.9,No,No
Cobar,20.7,36.7,0,NE,57,NNE,NNW,26,22,1011.5,1006,27.7,35.1,No,No
Cobar,20.1,30.9,0,WSW,54,NW,SW,13,28,1005,1007.3,23.9,27,No,No
Cobar,10.6,23.7,0,SE,37,SSE,S,20,13,1021.9,1020.3,14.1,21.5,No,No
Cobar,10.8,28.6,0,E,35,ESE,S,24,13,1023.2,1018.6,17.9,26.5,No,No
Cobar,14.2,32.2,0,NNE,30,ENE,NNW,17,17,1018.5,1014.7,21.8,30.6,No,No
Cobar,17.4,32.4,0,WSW,43,SSW,WNW,15,20,1014.7,1011.7,22.4,31.5,No,No
Cobar,13.1,29.8,0,SW,31,SE,S,15,17,1015.7,1012.9,20.9,28.6,No,No
Cobar,16.6,33.2,0,S,44,ESE,SSW,17,9,1017.5,1015,24.9,32.6,No,No
Cobar,18.5,36.3,0,NNE,39,NE,WSW,19,11,1017.9,1014.3,25.5,34.8,No,No
Cobar,20.4,38.5,0,NE,43,ESE,SSW,9,20,1016.6,1013.8,27,36.8,No,No
Cobar,18.2,32.5,0,SSW,41,S,S,22,19,1017.6,1015,23.8,31,No,No
Cobar,16.4,33,0,SW,33,SSE,SW,15,22,1016.9,1013.2,21.2,31.3,No,No
Cobar,18.7,35.1,0,E,30,ESE,WSW,15,11,1014.8,1011.3,24.1,34,No,No
Cobar,19.8,38.3,0,ESE,28,ESE,E,15,15,1013.5,NA,29.9,36.9,No,No
Cobar,25,43.4,0,SW,50,NNE,NW,24,19,1010.4,1006.4,31.8,42.7,No,No
Cobar,28.1,37,0,SW,54,SSW,SW,11,30,1008.8,1007.7,29.5,35.2,No,Yes
Cobar,17,24.3,2.8,WSW,46,WSW,SW,31,26,1011.1,1011,19.3,23,Yes,No
Cobar,11.1,28,0,SW,33,SSW,SSW,11,13,1016.7,1014.1,19,25.8,No,No
Cobar,14.4,29.9,0,SSE,31,SE,SW,15,15,1018.4,1016.2,22.6,27.9,No,No
Cobar,17,33.9,0,SW,28,E,SSW,17,13,1018.1,1013.5,25.2,32.6,No,No
Cobar,19.6,37.9,0,N,41,NE,WNW,19,13,1012.1,1007.5,28.7,36.6,No,No
Cobar,20.3,35.3,0,W,43,SSW,W,13,20,1010.6,1009,27.4,34.4,No,No
Cobar,21.7,40.3,0,W,35,NE,W,19,17,1011.6,1009.1,31,39.3,No,No
Cobar,27.4,45.2,0,SSW,59,NNE,WSW,17,13,1010,1007.3,35.2,43.1,No,No
Cobar,27.8,35.3,0,NW,48,SSW,W,9,24,1010.8,1010.2,29.5,29.9,No,No
Cobar,16.8,28.6,0,S,46,S,SE,17,11,1017.9,1016.3,17.8,27.5,No,No
Cobar,13.7,30.9,0,SW,37,SE,SW,19,20,1018.5,1015.8,21.2,29.5,No,No
Cobar,15.9,32.2,0,ENE,39,SSE,SSE,13,17,1018.6,1015.5,23,30.6,No,No
Cobar,19.1,34.1,0,NE,67,ENE,ENE,28,11,1017.1,1013.3,24,31.8,No,No
Cobar,23.8,36.6,0,NNE,46,NE,NE,31,11,1013.5,1008.2,26.7,33.5,No,No
Cobar,19.4,34.5,0.4,NNE,44,NNE,WNW,17,15,1011,1008.4,26.8,31.4,No,No
Cobar,20.1,35.3,0.2,NNW,39,N,N,17,19,1008.9,1006.1,25.5,34.1,No,No
Cobar,22.3,38.7,0.2,NNW,65,NNW,W,20,19,1009.7,1006.6,29.6,36.8,No,Yes
Cobar,22.8,34.1,3.6,SW,52,NNE,SW,20,28,1010.4,1010.2,29.2,25.7,Yes,Yes
Cobar,19.8,32.1,5.8,NNW,44,NE,N,20,20,1011.1,1007.4,22.9,29.2,Yes,No
Cobar,17.5,33.7,0,SE,56,N,NNW,17,9,1007.6,1004.2,25,32,No,Yes
Cobar,18.1,30.9,17.2,SW,56,WNW,SSW,2,19,1003.8,1001.2,23.2,28.9,Yes,No
Cobar,16.7,32.6,0,NW,35,ENE,NNW,9,17,1004.2,1002,23.4,30.9,No,No
Cobar,18.2,34.8,0,W,39,SW,W,6,17,1007.7,1006.7,27.2,33.8,No,No
Cobar,21.6,38.9,0,NE,35,E,N,17,19,1011,1008,29.7,36.2,No,No
Cobar,24.3,41.1,0,S,50,NE,WNW,20,15,1008.6,1004.5,29.4,39.4,No,No
Cobar,24.4,30,0,ESE,50,SSW,SW,24,17,1008.5,1009,26.4,23.1,No,No
Cobar,18,30,0.4,ESE,48,ESE,SE,31,28,1013.7,1010.6,21.7,28.7,No,No
Cobar,16.7,30.5,0,E,52,ESE,ESE,30,19,1013.6,1009.9,20.5,28.3,No,No
Cobar,18.9,34.1,0,NE,33,NE,SSW,17,15,1010.7,1007.1,23.8,33,No,No
Cobar,21.3,39.1,0,NNE,37,NNE,NNE,22,17,1007.8,1004.9,29.6,36.7,No,No
Cobar,28.5,38.4,0,WNW,72,NNW,WSW,35,19,1001.3,1002,34.8,32.8,No,No
Cobar,19.4,33.7,0,S,43,SSE,SW,15,15,1006.3,1003.9,21.6,32.3,No,No
Cobar,19,33.8,0,W,46,S,W,7,19,1007.7,1007.1,22.1,32.4,No,No
Cobar,18.5,30.5,0,WSW,41,S,WSW,19,20,1014.3,1012.9,21.2,28.9,No,No
Cobar,15.5,32.6,0,SE,33,ESE,SE,15,13,1016.3,1012.5,23.4,30.7,No,No
Cobar,19.7,37.1,0,NE,28,ENE,SSW,19,7,1013.4,1010.3,27.7,35.7,No,No
Cobar,26.6,38.1,0,N,67,NE,N,28,20,1010.4,1007.3,28.9,37.1,No,No
Cobar,21,36.4,0.4,ENE,56,NE,WSW,20,20,1009.7,1006.8,24.1,30.3,No,No
Cobar,20,37,0.2,NE,48,S,SW,9,13,1010.7,1008.6,25.4,34.5,No,No
Cobar,23.1,29.7,0,NNW,39,NNE,WSW,17,17,1008.8,1007.4,26.6,22.7,No,Yes
Cobar,16.2,27.8,5.6,S,43,SSW,SW,24,17,1013.2,1012.5,18.9,25.8,Yes,No
Cobar,18,30.7,0,WNW,30,SE,WSW,13,15,1015.8,1013.5,20.2,29.4,No,No
Cobar,19.4,30.4,0.6,NNE,30,E,E,9,13,1014.9,1010.8,21.2,28.1,No,No
Cobar,19.8,36.8,0,WSW,57,NNW,NW,19,26,1008.8,1004.1,26.8,35.3,No,No
Cobar,19.2,31.3,0,S,39,S,SSW,19,17,1012,1010.1,22.5,29.6,No,No
Cobar,17.3,34.2,0,SE,28,SSE,SSW,15,13,1013.3,1010.5,24.4,32.1,No,No
Cobar,19.8,38.4,0,NE,26,NE,ENE,19,9,1011.3,1008.4,29.4,37.3,No,No
Cobar,24,39.7,0,ENE,61,NNE,W,22,15,1012.3,1010,31,37.2,No,No
Cobar,21.6,36.9,0,ENE,39,NNE,NE,19,20,1016,1012.2,26.7,35.7,No,No
Cobar,26.3,37.1,0,SW,56,N,NNE,22,15,1013.5,1010.2,30.2,33.7,No,No
Cobar,20.9,28.1,1,ESE,39,ENE,NE,22,22,1014.2,1014,22.5,25.6,No,No
Cobar,21.1,35.6,0,NE,30,E,NNE,17,15,1016.3,1014.4,26.2,33.5,No,No
Cobar,23.6,36.3,0,NW,52,NE,ENE,20,19,1015.5,1012.7,28.7,34.3,No,No
Cobar,24,38.1,0.2,NW,39,N,N,13,24,1012.1,1008.1,31.2,35.4,No,No
Cobar,23.4,37.5,0,NNW,54,NNW,N,26,17,1007.1,1003.7,30.8,35.5,No,No
Cobar,23.9,25.3,0.2,E,33,SW,SE,13,17,1007.1,1006.8,24.6,22.1,No,Yes
Cobar,20.4,25.2,39,E,33,ENE,ESE,20,9,1008.7,1006.7,20.5,24.8,Yes,Yes
Cobar,20.4,24.7,15.2,ENE,33,E,E,17,20,1008.7,1007.2,22.5,22.9,Yes,No
Cobar,21.1,29.5,1,NE,39,NE,N,24,20,1004.2,1001.5,22.9,28.1,No,Yes
Cobar,19.3,22.4,2.4,SW,46,SSW,WSW,13,19,1005.2,1005.5,20.9,21.4,Yes,No
Cobar,15.9,28.1,0,WSW,37,SW,SW,17,17,1008.4,1006.6,19.6,26.9,No,No
Cobar,15,30.4,0,WSW,35,SSE,SSW,11,15,1011,1009.3,21.6,28,No,No
Cobar,18.7,32.5,0,SW,39,WNW,SW,13,22,1010.8,1009.6,27.1,31.4,No,No
Cobar,17.2,32,0,SSW,39,SSE,WSW,13,20,1012.8,1010.7,24.2,30.4,No,No
Cobar,16.5,31.6,0,SSW,30,SE,SW,11,15,1010.6,1007.8,22.7,29.9,No,No
Cobar,19.2,33.1,0,ENE,39,ENE,N,26,15,1006.1,1002.1,23.3,33,No,No
Cobar,23.3,31.9,0,NE,43,ENE,ENE,24,30,1004.7,1003.6,24.3,31.6,No,No
Cobar,22,33.6,0,ENE,37,ENE,ENE,22,17,1009.5,1006.5,25.1,31.4,No,No
Cobar,23.3,35.6,0,W,39,NW,W,17,7,1007.3,1003.9,29.4,34.1,No,No
Cobar,24.2,36.3,0,NW,50,N,WSW,19,13,1005.8,1002,27,34.3,No,Yes
Cobar,20.3,32.7,1.8,W,39,SSW,SW,20,15,1006.3,1005.2,22.9,30.9,Yes,No
Cobar,17.1,30.2,0,S,41,SSE,SSW,17,24,1010.7,1008.2,21,29.7,No,No
Cobar,16,31.7,0,SW,43,S,SW,17,22,1008.5,1005,20.7,30.5,No,No
Cobar,18,30.9,0,SE,59,ESE,SE,17,20,1008.6,1006.8,21,29.4,No,No
Cobar,16.6,30.5,0.6,SSW,31,ENE,SSW,17,20,1012,1009.2,20.5,28.5,No,No
Cobar,17,30.5,0,WSW,41,SSE,W,7,17,1009.7,1006.5,22.7,29.1,No,No
Cobar,14,29.8,0,SSW,43,S,SSW,11,26,1009.4,1007.2,20.8,27.6,No,No
Cobar,15.9,30.9,0,WSW,37,S,WSW,7,20,1008.7,1006.7,22.4,29.5,No,No
Cobar,16.1,30.8,0,SE,52,S,SW,17,13,1010.7,1008.7,21.3,29.2,No,Yes
Cobar,18.8,31.3,8.2,ESE,35,E,SSE,22,13,1016.8,1013.6,21.2,29.4,Yes,No
Cobar,18.3,33.5,0,SSW,31,ENE,NW,11,7,1012.9,1010.2,25.3,32.3,No,No
Cobar,20.5,34,0,ENE,46,ENE,NE,31,20,1016.4,1016,24,32.3,No,No
Cobar,21,33.6,0,ENE,43,ENE,ENE,26,17,1022.6,1019.6,23.8,32.1,No,No
Cobar,20.5,35.1,0,ENE,33,ENE,ESE,22,13,1021.3,1017.8,24,33.4,No,No
Cobar,22.6,39.5,0,WSW,33,N,SSW,15,11,1018.9,1016.4,28.7,37.7,No,No
Cobar,24.3,40.3,0,W,35,SSE,WSW,9,11,1017.1,1014.9,29,38.8,No,No
Cobar,25.5,37.8,0,NE,56,NE,NNE,30,19,1017.3,1015.3,29.8,36.5,No,No
Cobar,26.1,36.1,0,NE,35,NE,NNW,20,9,1018.6,1015.8,26.7,34.3,No,No
Cobar,23.1,35.1,0,E,44,SSE,SSE,9,17,1018.8,1015.4,24.8,33.2,No,No
Cobar,20.9,35.6,0,ENE,37,ENE,ENE,17,13,1018.7,1015.7,25,33.4,No,No
Cobar,22.3,36.6,0,SSW,57,NE,N,20,11,1019.1,1015.7,26.1,34.8,No,No
Cobar,20.6,39.3,0.2,WSW,37,N,WSW,17,13,1014.6,1011.1,26.7,37.2,No,No
Cobar,24,39.3,0,SW,57,NE,S,17,20,1012.5,1010.6,27.4,38.2,No,No
Cobar,22.4,34.3,0.2,WSW,57,ENE,WSW,13,24,1013.1,1012.1,27.2,32.9,No,Yes
Cobar,20.7,31.5,6.2,E,31,ENE,SSE,15,9,1014.8,1013.4,23.5,30.8,Yes,No
Cobar,21.9,32.3,0,ENE,67,NE,WNW,19,6,1015.5,1013.4,24.8,31.7,No,No
Cobar,22,31.5,0.4,WNW,37,E,SE,17,6,1013.4,1011.3,23.6,31,No,Yes
Cobar,21.3,34.5,1.8,S,30,E,SE,13,7,1011.8,1008.9,24.3,33.2,Yes,No
Cobar,22.5,36.2,0,E,31,ENE,WNW,22,7,1012,1010.2,25.7,35.5,No,No
Cobar,24.5,37.9,0,SW,61,ENE,SE,20,15,1012,1009,27.2,36.6,No,No
Cobar,24.6,37.9,0,S,48,E,SSE,20,9,1011.2,1009.2,27.4,36.5,No,No
Cobar,22.6,36.2,0,WSW,41,E,SSW,17,19,1010.9,1007.7,25.9,33.2,No,No
Cobar,18.3,34,0,SSW,37,ESE,SW,9,20,1007.5,1005.2,23.9,32.5,No,No
Cobar,18.7,35.1,0,NA,NA,ESE,SSE,9,13,1008.3,1005.6,25.1,33.7,No,No
Cobar,23.4,37.4,0,NE,26,NE,NE,17,9,1006.7,1004.2,27,36.2,No,No
Cobar,24.2,34.9,0,SSW,43,NNW,SSW,13,22,1006.4,1006.9,30,33.5,No,No
Cobar,17.2,37.2,0,E,31,E,NE,17,7,1011.9,1008.8,22.4,35.4,No,No
Cobar,22.4,37.9,0,SW,39,NE,SW,17,22,1011.8,1009.6,26.8,36.1,No,No
Cobar,21,35.1,0,S,50,SSE,SW,11,15,1013.6,1010.8,26.7,33.4,No,No
Cobar,17.9,26.5,0,SW,54,SSW,SSW,30,22,1014.5,1012.5,19.1,25.3,No,No
Cobar,11.5,27,0,WSW,39,SSW,SW,19,24,1013.6,1010.7,17.3,25.7,No,No
Cobar,13.8,30.2,0,SW,30,ESE,SSW,9,9,1011.7,1009.3,21.4,28.2,No,No
Cobar,18.5,33.2,0,S,50,SE,S,13,15,1011.8,1009.3,22.6,30.7,No,No
Cobar,18.2,34.5,0,SW,33,SSW,SSW,9,13,1012,1010,23.2,32.9,No,No
Cobar,20.2,36,0,SSE,31,SE,SSW,13,9,1013.9,1010.8,24.3,35.3,No,No
Cobar,21.9,35.2,0,WSW,35,NE,SE,20,9,1014.1,1011.2,24.9,32.9,No,No
Cobar,19.1,34.4,0,SW,41,W,SSW,6,9,1014.7,1012.3,24.8,32.3,No,No
Cobar,16.8,30.7,0,SW,39,SSE,SW,13,15,1016.3,1013.5,19.9,29.1,No,No
Cobar,17.6,32.3,0,ENE,31,NE,SE,22,9,1016.4,1012.2,20.7,30.3,No,No
Cobar,16.6,31.9,0,WSW,43,SSW,SW,6,24,1010.5,1008.9,21.7,30.6,No,No
Cobar,17.3,31.9,0,NE,39,E,E,22,13,1013.3,1010,19.9,31.1,No,No
Cobar,19.9,29.1,0,NNE,37,E,N,11,15,1010.9,1007.6,23.1,27.2,No,No
Cobar,21.4,33.9,0,W,46,SSW,W,13,28,1005.9,1005.2,26.3,32.7,No,No
Cobar,19,37.9,0,NW,33,ENE,NW,17,9,1011.4,1009.1,24.2,35.6,No,No
Cobar,23.3,30.7,0,SW,46,SSW,SW,26,24,1014.1,1014,23.5,30.6,No,No
Cobar,14.1,31.8,0,E,46,S,E,15,13,1018.5,1016,17,29.3,No,No
Cobar,16.9,32.9,0,E,39,E,ESE,20,11,1017.6,1013.8,21.4,31.6,No,No
Cobar,21.3,35.5,0,NNE,35,NE,WNW,24,9,1014,1010,24.1,33.5,No,No
Cobar,20.8,28.2,0,SW,43,S,SW,20,26,1012.3,1011.8,21.6,26.9,No,No
Cobar,10,24.2,0,WNW,41,SSE,SW,9,13,1017.8,1015.7,14.2,22.2,No,No
Cobar,10.5,23.4,0,SW,43,SSW,SW,7,20,1020.8,1020.4,15.5,22.9,No,No
Cobar,8.8,23.4,0,S,33,S,SW,11,20,1024.9,1021.5,13,21.6,No,No
Cobar,10.9,26.4,0,SE,30,ESE,S,13,11,1023.7,1020.3,16.5,24.7,No,No
Cobar,12.8,29.2,0,S,24,E,E,13,9,1021.7,1020,19.7,28.7,No,No
Cobar,15.2,30.9,0,WSW,30,S,W,9,11,1022.5,1019.2,18.4,28.8,No,No
Cobar,16.1,29.8,0,SE,31,E,W,11,2,1022.3,1019.3,21,29.2,No,No
Cobar,17,30.9,0,ENE,30,ENE,N,19,11,1020.7,1016.9,20.7,29.6,No,No
Cobar,20.6,30.2,0,N,33,NNE,ESE,20,17,1018.1,1016.3,23,27,No,No
Cobar,18.8,26.5,0.8,E,41,ESE,S,13,11,1018.6,1017.3,19.2,24.6,No,No
Cobar,17.4,27.4,0,SSE,33,ESE,SSE,11,7,1016.7,1012.6,19.4,25.6,No,Yes
Cobar,13.8,27.5,1.4,W,35,ENE,S,4,9,1012.3,1007.9,19.7,26.1,Yes,Yes
Cobar,15.5,26.7,4.4,WNW,39,N,WNW,4,24,1007.3,1002.2,16.5,25.7,Yes,No
Cobar,10.2,16.7,0,W,44,W,W,22,22,1012.7,1013.5,11.5,15.6,No,No
Cobar,10.3,21,0.2,SW,43,WSW,SSW,20,20,1021.7,1020,12.6,20.3,No,No
Cobar,8.5,23.8,0,SW,39,SSW,SW,9,17,1023.5,1019,14.8,22.5,No,No
Cobar,10.5,24.4,0,ESE,24,E,SSW,13,7,1022.1,1019.3,16.3,23.4,No,No
Cobar,12.9,26.9,0,E,24,ENE,NW,17,9,1020.6,1016.8,18.8,26.2,No,No
Cobar,13.7,26.5,0,E,20,NE,SSW,9,9,1019.2,1016.1,19.7,26,No,No
Cobar,14,27.8,0,ENE,24,E,ENE,13,7,1020.4,1016.7,20.7,27.5,No,No
Cobar,19.1,31.9,0,ENE,30,ENE,N,20,11,1019.2,1016.4,22,30.4,No,No
Cobar,20.5,29.6,0,NNE,30,NNE,WSW,17,11,1020.9,1020.1,25.5,28.9,No,No
Cobar,17.4,33.8,0,SW,41,NNE,WNW,9,9,1023.4,1019.1,24.5,32.9,No,No
Cobar,19.7,32.6,0.6,ESE,43,E,NNE,20,28,1021.5,1015,20.9,31.8,No,No
Cobar,20.6,22.2,0,NNE,44,S,NNW,17,11,1016.4,1015.6,22,18,No,Yes
Cobar,12,17.4,2.6,SW,43,SSW,S,15,24,1022.9,1023.3,14.3,17.1,Yes,No
Cobar,5.2,13.4,0,S,56,SSW,S,20,26,1027.6,1024.5,9.8,11.8,No,Yes
Cobar,8.8,18.4,8.8,SSE,37,S,SSE,17,20,1024.7,1022,11.3,17.8,Yes,No
Cobar,8.2,21.8,0,SW,37,SW,S,17,17,1020.4,1015.8,14,21.7,No,No
Cobar,10.1,23.6,0,SSW,26,WSW,WSW,9,15,1015.1,1010.9,15.7,22.4,No,No
Cobar,12.7,23.6,0,WSW,35,W,WNW,13,22,1010.5,1007.5,17.6,22.4,No,No
Cobar,11.2,19.6,0,WSW,59,WNW,NW,13,24,1009.2,1006.9,15,17.7,No,No
Cobar,7.3,17.9,1,SW,41,WSW,WSW,19,28,1017.9,1017.6,10.8,16.8,No,No
Cobar,6.5,17.5,0,SSW,31,S,SW,19,15,1023.4,1021.1,11.9,16.6,No,No
Cobar,6.3,18.3,0,SE,28,S,SE,9,15,1025.9,1022.5,12.5,17.5,No,No
Cobar,5.5,22.1,0,E,33,E,NNE,19,15,1025.8,1022.2,14.3,20.8,No,No
Cobar,13,19,0,E,35,E,NE,22,15,1024.9,1022.3,14.8,18.3,No,No
Cobar,12.6,23.3,0,ENE,39,E,ESE,17,19,1023.6,1019.9,16.1,21.6,No,No
Cobar,10.5,26,0,S,28,SSE,S,13,17,1018.8,1014.6,17.2,24.8,No,No
Cobar,11.6,24.8,0,S,37,S,SSW,11,17,1017.8,1015.1,17.7,24.1,No,No
Cobar,10.1,25.5,0,W,28,ESE,WNW,9,13,1017,1013.3,17.4,25.2,No,No
Cobar,11.2,27,0,W,54,NNW,W,22,26,1011.2,1009.3,21.1,24.8,No,No
Cobar,7.4,18.3,0,SW,31,SSW,WSW,11,17,1020.3,1018.6,11.9,17.7,No,No
Cobar,6.8,18.3,0,WSW,39,SSW,WSW,11,20,1023.8,1021.7,11.9,17.8,No,No
